! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 09 March 2022 16:23:08
! TIMEZONE (GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY53104702
! FIRMWARE_VERSION A.08.01
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1971026198
! CORRECTION1 Rdy
! DATA Freq,S12
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
7000000000,-12.1847000426393
7000100000,-12.4565807961981
7000200000,-12.3372992797644
7000300000,-12.3433291426357
7000400000,-12.6611121330008
7000500000,-12.1264436233369
7000600000,-12.198456616004
7000700000,-12.4179767513312
7000800000,-12.244029317537
7000900000,-12.3520113660482
7001000000,-11.8302232026535
7001100000,-12.0211128984351
7001200000,-12.4260905928893
7001300000,-11.9357802782716
7001400000,-12.409176329597
7001500000,-11.8868786198967
7001600000,-12.4587976562914
7001700000,-12.0406810991102
7001800000,-12.0226768339398
7001900000,-12.0781599731976
7002000000,-12.6202131918269
7002100000,-12.0793779417784
7002200000,-12.434092328019
7002300000,-12.4954159123007
7002400000,-12.3364461094601
7002500000,-12.7734826800203
7002600000,-12.14977644156
7002700000,-12.0096776547664
7002800000,-12.1528238086871
7002900000,-12.4871867679714
7003000000,-12.4016958149588
7003100000,-11.9835965886069
7003200000,-12.1772736033641
7003300000,-12.1689864554045
7003400000,-12.5604264574655
7003500000,-12.2660574771794
7003600000,-12.1125006787239
7003700000,-12.1255625641042
7003800000,-12.4625707727416
7003900000,-12.3633439847785
7004000000,-12.961242017711
7004100000,-12.2626051190499
7004200000,-12.1695040767818
7004300000,-12.3324309702054
7004400000,-12.3091762634798
7004500000,-12.3508961526826
7004600000,-11.7265337164114
7004700000,-12.2945401556945
7004800000,-12.3718542310707
7004900000,-12.1550504866291
7005000000,-12.0736802637655
7005100000,-12.4353834479938
7005200000,-12.2968116450885
7005300000,-12.2832378937081
7005400000,-12.5309371850736
7005500000,-12.3641859161315
7005600000,-12.3674172597718
7005700000,-12.2552271065685
7005800000,-11.9736131617503
7005900000,-12.4810419106089
7006000000,-12.2146611627533
7006100000,-12.2401860728367
7006200000,-12.1621722619139
7006300000,-11.8414154426901
7006400000,-12.3755856318256
7006500000,-12.3432460519915
7006600000,-12.1546331025309
7006700000,-12.460844747953
7006800000,-12.3057309709281
7006900000,-12.0332967812917
7007000000,-12.032686098365
7007100000,-11.9042725056739
7007200000,-12.1682890913755
7007300000,-12.2197704245431
7007400000,-11.9146591812435
7007500000,-12.8533473701381
7007600000,-12.3353556148241
7007700000,-12.25990174924
7007800000,-12.0236204887716
7007900000,-11.8704932986336
7008000000,-12.2961067328506
7008100000,-12.0365570510189
7008200000,-11.8510551953646
7008300000,-12.0060752638777
7008400000,-11.7925600952879
7008500000,-12.0103041297163
7008600000,-12.1047344250385
7008700000,-12.0651498669114
7008800000,-12.217975336108
7008900000,-11.4278201696789
7009000000,-11.9321129912435
7009100000,-12.3533807410389
7009200000,-11.7648543437303
7009300000,-11.9948972994798
7009400000,-11.7744914037753
7009500000,-11.6906162295992
7009600000,-11.8379981889677
7009700000,-11.5633121459337
7009800000,-12.1369853712788
7009900000,-11.834453895345
7010000000,-11.7173067591413
7010100000,-12.0832980622683
7010200000,-11.6370784856544
7010300000,-11.8662518637594
7010400000,-11.6442340282429
7010500000,-12.061809131965
7010600000,-11.7458599826638
7010700000,-11.4211549552634
7010800000,-11.8383405937906
7010900000,-11.7230767217319
7011000000,-12.1818173735542
7011100000,-11.632217598168
7011200000,-11.4682651725114
7011300000,-11.5633232530017
7011400000,-12.0202335807224
7011500000,-11.8699342713996
7011600000,-11.7548284129697
7011700000,-12.1439680555617
7011800000,-11.5738165637121
7011900000,-11.9136079894846
7012000000,-11.7503132324207
7012100000,-11.4044206596979
7012200000,-11.5870865380675
7012300000,-11.9129840011157
7012400000,-11.5599806983355
7012500000,-11.5097319579788
7012600000,-11.4528504207539
7012700000,-11.5853498157435
7012800000,-11.7751323381879
7012900000,-11.7223988380327
7013000000,-11.5848196980614
7013100000,-11.5102057271723
7013200000,-11.5262172031929
7013300000,-11.7902036049079
7013400000,-11.3153051312695
7013500000,-11.5402706110952
7013600000,-11.440118411466
7013700000,-11.817951195157
7013800000,-11.8890955636046
7013900000,-11.3750338865998
7014000000,-11.3810519925671
7014100000,-11.7414480124076
