! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 09 March 2022 15:54:59
! TIMEZONE (GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY53104702
! FIRMWARE_VERSION A.08.01
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1669238034
! CORRECTION1 Rdy
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
4000000000,-7.55965075834999
4001000000,-7.85944939428588
4002000000,-8.31364226053543
4003000000,-8.0621134375365
4004000000,-8.12845837256803
4005000000,-7.96968889040068
4006000000,-8.05698452790897
4007000000,-7.95935166951699
4008000000,-8.15349437039927
4009000000,-7.97938153516834
4010000000,-8.02868475488152
4011000000,-8.10958745512396
4012000000,-7.99272469906389
4013000000,-7.95384489182573
4014000000,-7.77602551145068
4015000000,-7.66973836608962
4016000000,-7.98203213266456
4017000000,-7.98071712036519
4018000000,-8.18638859110446
4019000000,-8.11021092421893
4020000000,-8.06306589351167
4021000000,-7.89350190621642
4022000000,-7.76670945089148
4023000000,-8.33470778189991
4024000000,-8.11520050441804
4025000000,-8.51037820120463
4026000000,-8.13573804657814
4027000000,-8.17773674173994
4028000000,-8.19759286500458
4029000000,-8.14828532212489
4030000000,-8.06368720268309
4031000000,-8.1378802314004
4032000000,-8.07361059305327
4033000000,-8.01806644092649
4034000000,-8.07081831180634
4035000000,-7.97777285895162
4036000000,-7.89305169164736
4037000000,-8.09321739589805
4038000000,-8.20128997397186
4039000000,-7.92466431584456
4040000000,-8.0063818323792
4041000000,-8.07337735699825
4042000000,-7.89720133696259
4043000000,-7.93297896594158
4044000000,-7.92010103416079
4045000000,-7.84261894664174
4046000000,-8.02419075249562
4047000000,-7.93065587306024
4048000000,-7.91520769822119
4049000000,-7.95258897555801
4050000000,-8.02862709403135
4051000000,-8.13485760042065
4052000000,-8.25242073551236
4053000000,-7.92730366366321
4054000000,-8.23967004439709
4055000000,-8.24126647836359
4056000000,-7.9768421252999
4057000000,-8.15866348191846
4058000000,-7.71870936779598
4059000000,-8.20958808086525
4060000000,-8.14282869432994
4061000000,-8.49509600113887
4062000000,-8.20944891890476
4063000000,-8.38287924804654
4064000000,-8.26943838423478
4065000000,-8.26695757089081
4066000000,-8.2693417083741
4067000000,-8.45946236093994
4068000000,-8.28132786461134
4069000000,-8.260152281115
4070000000,-8.31296337259103
4071000000,-8.42997732576476
4072000000,-8.364661043579
4073000000,-8.25383308748799
4074000000,-8.01109311897067
4075000000,-7.95958331792742
4076000000,-8.13172382125806
4077000000,-7.86069478873976
4078000000,-8.09396306047294
4079000000,-8.14285852469794
4080000000,-7.95414754028654
4081000000,-7.718453469531
4082000000,-8.18626016114035
4083000000,-8.58471625038804
4084000000,-7.88663690454285
4085000000,-8.17341459869408
4086000000,-8.23417697460725
4087000000,-7.87255920863982
4088000000,-8.19109563508432
4089000000,-8.0994154389771
4090000000,-8.24738962445059
4091000000,-8.14553954143917
4092000000,-8.31199585082647
4093000000,-8.27379379407773
4094000000,-8.57466996643152
4095000000,-8.16204920002597
4096000000,-8.12433241781106
4097000000,-8.15216913326189
4098000000,-8.03457336380269
4099000000,-8.18169332521469
4100000000,-8.1001942635474
4101000000,-8.20563725816519
4102000000,-8.09225524877711
4103000000,-8.06928388022374
4104000000,-8.19930218512951
4105000000,-8.13899958611992
4106000000,-8.58071977633817
4107000000,-8.43495843460405
4108000000,-8.44576088678501
4109000000,-8.33746336454862
4110000000,-8.49671513390253
4111000000,-8.55027864075743
4112000000,-8.43764209817093
4113000000,-8.35350532755088
4114000000,-8.76275145998129
4115000000,-8.77744151866861
4116000000,-8.82809339092447
4117000000,-8.94972751913951
4118000000,-8.67875066989275
4119000000,-8.24881412611747
4120000000,-8.71354104171087
4121000000,-8.47008734545709
4122000000,-8.67888162526865
4123000000,-8.45166432427947
4124000000,-8.30977364182539
4125000000,-8.2539394109998
4126000000,-8.41184654066753
4127000000,-8.49956596654529
4128000000,-8.43197994637659
4129000000,-8.4133030995367
4130000000,-8.2164652552918
4131000000,-8.30317473840114
4132000000,-8.29640905665851
4133000000,-8.24515642626286
4134000000,-8.4771022695661
4135000000,-8.37352166622719
4136000000,-8.63288555545136
4137000000,-8.60945532704603
4138000000,-8.58366765077396
4139000000,-8.54547682496813
4140000000,-8.43225592137566
4141000000,-8.55747572504629
4142000000,-8.35377445516682
4143000000,-8.27686913221745
4144000000,-8.22690807465467
4145000000,-8.29763829234823
4146000000,-8.61958914853044
4147000000,-8.06418010979173
4148000000,-8.4606225484328
4149000000,-8.46991363273958
4150000000,-8.54732501096607
4151000000,-8.20961330219917
4152000000,-8.4319250575753
4153000000,-8.42707969003707
4154000000,-8.45074478821709
4155000000,-8.54499827753792
4156000000,-8.40091872438183
4157000000,-8.41230286299189
4158000000,-8.49836495711629
4159000000,-8.39246411360605
4160000000,-8.51723786711555
4161000000,-8.57739572975857
4162000000,-8.41844978257184
4163000000,-8.27397336280208
4164000000,-8.40178316368732
4165000000,-8.64751676850942
4166000000,-8.74165193724229
4167000000,-8.49665576671034
4168000000,-8.35967156157242
4169000000,-8.22834290180156
4170000000,-8.28787891407546
4171000000,-8.21202896650045
4172000000,-7.98649841605279
4173000000,-7.93278235476119
4174000000,-7.9109228538259
4175000000,-8.1241626788936
4176000000,-8.0178415665138
4177000000,-8.16557642128184
