! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 09 March 2022 16:28:11
! TIMEZONE (GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY53104702
! FIRMWARE_VERSION A.08.01
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0955568025
! CORRECTION1 Rdy
! DATA Freq,S12
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
12000000000,-15.9278248856439
12000100000,-15.186671462819
12000200000,-16.1472915627769
12000300000,-15.57507131755
12000400000,-15.3024694468534
12000500000,-15.2727276009077
12000600000,-15.6378134772287
12000700000,-15.6025949348618
12000800000,-15.7763832093083
12000900000,-15.2083277423266
12001000000,-15.4902428619339
12001100000,-15.5662187384339
12001200000,-15.6156583659666
12001300000,-15.3604360277353
12001400000,-15.2380626859429
12001500000,-15.4892881963205
12001600000,-15.0713894032416
12001700000,-15.1554861019762
12001800000,-15.2529683229343
12001900000,-15.0951610302369
12002000000,-14.810115135181
12002100000,-14.9058306167146
12002200000,-15.2204409386294
12002300000,-15.5365343400832
12002400000,-15.1922123115016
12002500000,-15.394014542181
12002600000,-15.7781566106812
12002700000,-15.6205974643121
12002800000,-15.4214931767146
12002900000,-15.3186434303523
12003000000,-15.5608417504379
12003100000,-15.145678381816
12003200000,-15.5989419297026
12003300000,-14.9775042598201
12003400000,-14.9706911873201
12003500000,-15.2761099067302
12003600000,-15.0503312349245
12003700000,-15.2138713706906
12003800000,-14.9709117352953
12003900000,-15.6390083393359
12004000000,-15.4047316668263
12004100000,-15.2311255030455
12004200000,-15.1640004959917
12004300000,-15.465023705294
12004400000,-15.1382372220235
12004500000,-15.4829356864867
12004600000,-14.8084528101013
12004700000,-15.6538968490782
12004800000,-15.3262748817309
12004900000,-15.2989527701299
12005000000,-15.2607584772572
12005100000,-14.7623577263114
12005200000,-15.335743301798
12005300000,-14.6158320265349
12005400000,-14.9854806452068
12005500000,-15.3629824324859
12005600000,-15.9112825353029
12005700000,-15.2525212183756
12005800000,-15.5634244044673
12005900000,-15.0355335442481
12006000000,-14.5990487271004
12006100000,-14.3485673949549
12006200000,-15.6056119482595
12006300000,-15.0180563088085
12006400000,-15.0139310359773
12006500000,-15.701657940208
12006600000,-15.1146713136356
12006700000,-14.6791052384274
12006800000,-15.3335798276388
12006900000,-15.1446298645531
12007000000,-15.1534659845634
12007100000,-15.6109769187297
12007200000,-15.3584652324821
12007300000,-15.3367228502334
12007400000,-14.9359039279584
12007500000,-15.6936097128877
12007600000,-15.0310966869479
12007700000,-15.1641555229368
12007800000,-15.2348254440406
12007900000,-15.3240760208502
12008000000,-14.8853591138438
12008100000,-15.8587546360376
12008200000,-15.2891772802225
12008300000,-14.6965872103097
12008400000,-15.0053100333019
12008500000,-14.9319874662817
12008600000,-14.9068673894002
12008700000,-14.9212684859504
12008800000,-15.1230849565469
12008900000,-15.0372276954788
12009000000,-15.0244588951435
12009100000,-14.2921452281538
12009200000,-15.1828055630275
12009300000,-15.9322697860941
12009400000,-15.4079261011619
12009500000,-14.9026168579779
12009600000,-15.381934969722
12009700000,-15.19368637012
12009800000,-14.8461555098997
12009900000,-15.2752740979298
12010000000,-15.0711634346787
12010100000,-14.6378147595292
12010200000,-14.687119632413
