2007500000,2015000000,2022500000,2030000000,2037500000,2045000000,2052500000,2060000000,2067500000,2075000000,2082500000,2090000000,2097500000,2105000000,2112500000,2120000000,2127500000,2135000000,2142500000,2150000000,2157500000,2165000000,2172500000,2180000000,2187500000,2195000000,2202500000,2210000000,2217500000,2225000000,2232500000,2240000000,2247500000,2255000000,2262500000,2270000000,2277500000,2285000000,2292500000,2300000000,2307500000,2315000000,2322500000,2330000000,2337500000,2345000000,2352500000,2360000000,2367500000,2375000000,2382500000,2390000000,2397500000,2405000000,2412500000,2420000000,2427500000,2435000000,2442500000,2450000000,2457500000,2465000000,2472500000,2480000000,2487500000,2495000000,2502500000,2510000000,2517500000,2525000000,2532500000,2540000000,2547500000,2555000000,2562500000,2570000000,2577500000,2585000000,2592500000,2600000000,2607500000,2615000000,2622500000,2630000000,2637500000,2645000000,2652500000,2660000000,2667500000,2675000000,2682500000,2690000000,2697500000,2705000000,2712500000,2720000000,2727500000,2735000000,2742500000,2750000000,2757500000,2765000000,2772500000,2780000000,2787500000,2795000000,2802500000,2810000000,2817500000,2825000000,2832500000,2840000000,2847500000,2855000000,2862500000,2870000000,2877500000,2885000000,2892500000,2900000000,2907500000,2915000000,2922500000,2930000000,2937500000,2945000000,2952500000,2960000000,2967500000,2975000000,2982500000,2990000000,2997500000,3005000000,3012500000,3020000000,3027500000,3035000000,3042500000,3050000000,3057500000,3065000000,3072500000,3080000000,3087500000,3095000000,3102500000,3110000000,3117500000,3125000000,3132500000,3140000000,3147500000,3155000000,3162500000,3170000000,3177500000,3185000000,3192500000,3200000000,3207500000,3215000000,3222500000,3230000000,3237500000,3245000000,3252500000,3260000000,3267500000,3275000000,3282500000,3290000000,3297500000,3305000000,3312500000,3320000000,3327500000,3335000000,3342500000,3350000000,3357500000,3365000000,3372500000,3380000000,3387500000,3395000000,3402500000,3410000000,3417500000,3425000000,3432500000,3440000000,3447500000,3455000000,3462500000,3470000000,3477500000,3485000000,3492500000,3500000000,3507500000,3515000000,3522500000,3530000000,3537500000,3545000000,3552500000,3560000000,3567500000,3575000000,3582500000,3590000000,3597500000,3605000000,3612500000,3620000000,3627500000,3635000000,3642500000,3650000000,3657500000,3665000000,3672500000,3680000000,3687500000,3695000000,3702500000,3710000000,3717500000,3725000000,3732500000,3740000000,3747500000,3755000000,3762500000,3770000000,3777500000,3785000000,3792500000,3800000000,3807500000,3815000000,3822500000,3830000000,3837500000,3845000000,3852500000,3860000000,3867500000,3875000000,3882500000,3890000000,3897500000,3905000000,3912500000,3920000000,3927500000,3935000000,3942500000,3950000000,3957500000,3965000000,3972500000,3980000000,3987500000,3995000000,4002500000,4010000000,4017500000,4025000000,4032500000,4040000000,4047500000,4055000000,4062500000,4070000000,4077500000,4085000000,4092500000,4100000000,4107500000,4115000000,4122500000,4130000000,4137500000,4145000000,4152500000,4160000000,4167500000,4175000000,4182500000,4190000000,4197500000,4205000000,4212500000,4220000000,4227500000,4235000000,4242500000,4250000000,4257500000,4265000000,4272500000,4280000000,4287500000,4295000000,4302500000,4310000000,4317500000,4325000000,4332500000,4340000000,4347500000,4355000000,4362500000,4370000000,4377500000,4385000000,4392500000,4400000000,4407500000,4415000000,4422500000,4430000000,4437500000,4445000000,4452500000,4460000000,4467500000,4475000000,4482500000,4490000000,4497500000,4505000000,4512500000,4520000000,4527500000,4535000000,4542500000,4550000000,4557500000,4565000000,4572500000,4580000000,4587500000,4595000000,4602500000,4610000000,4617500000,4625000000,4632500000,4640000000,4647500000,4655000000,4662500000,4670000000,4677500000,4685000000,4692500000,4700000000,4707500000,4715000000,4722500000,4730000000,4737500000,4745000000,4752500000,4760000000,4767500000,4775000000,4782500000,4790000000,4797500000,4805000000,4812500000,4820000000,4827500000,4835000000,4842500000,4850000000,4857500000,4865000000,4872500000,4880000000,4887500000,4895000000,4902500000,4910000000,4917500000,4925000000,4932500000,4940000000,4947500000,4955000000,4962500000,4970000000,4977500000,4985000000,4992500000,5000000000,5007500000,5015000000,5022500000,5030000000,5037500000,5045000000,5052500000,5060000000,5067500000,5075000000,5082500000,5090000000,5097500000,5105000000,5112500000,5120000000,5127500000,5135000000,5142500000,5150000000,5157500000,5165000000,5172500000,5180000000,5187500000,5195000000,5202500000,5210000000,5217500000,5225000000,5232500000,5240000000,5247500000,5255000000,5262500000,5270000000,5277500000,5285000000,5292500000,5300000000,5307500000,5315000000,5322500000,5330000000,5337500000,5345000000,5352500000,5360000000,5367500000,5375000000,5382500000,5390000000,5397500000,5405000000,5412500000,5420000000,5427500000,5435000000,5442500000,5450000000,5457500000,5465000000,5472500000,5480000000,5487500000,5495000000,5502500000,5510000000,5517500000,5525000000,5532500000,5540000000,5547500000,5555000000,5562500000,5570000000,5577500000,5585000000,5592500000,5600000000,5607500000,5615000000,5622500000,5630000000,5637500000,5645000000,5652500000,5660000000,5667500000,5675000000,5682500000,5690000000,5697500000,5705000000,5712500000,5720000000,5727500000,5735000000,5742500000,5750000000,5757500000,5765000000,5772500000,5780000000,5787500000,5795000000,5802500000,5810000000,5817500000,5825000000,5832500000,5840000000,5847500000,5855000000,5862500000,5870000000,5877500000,5885000000,5892500000,5900000000,5907500000,5915000000,5922500000,5930000000,5937500000,5945000000,5952500000,5960000000,5967500000,5975000000,5982500000,5990000000,5997500000,6005000000,6012500000,6020000000,6027500000,6035000000,6042500000,6050000000,6057500000,6065000000,6072500000,6080000000,6087500000,6095000000,6102500000,6110000000,6117500000,6125000000,6132500000,6140000000,6147500000,6155000000,6162500000,6170000000,6177500000,6185000000,6192500000,6200000000,6207500000,6215000000,6222500000,6230000000,6237500000,6245000000,6252500000,6260000000,6267500000,6275000000,6282500000,6290000000,6297500000,6305000000,6312500000,6320000000,6327500000,6335000000,6342500000,6350000000,6357500000,6365000000,6372500000,6380000000,6387500000,6395000000,6402500000,6410000000,6417500000,6425000000,6432500000,6440000000,6447500000,6455000000,6462500000,6470000000,6477500000,6485000000,6492500000,6500000000,6507500000,6515000000,6522500000,6530000000,6537500000,6545000000,6552500000,6560000000,6567500000,6575000000,6582500000,6590000000,6597500000,6605000000,6612500000,6620000000,6627500000,6635000000,6642500000,6650000000,6657500000,6665000000,6672500000,6680000000,6687500000,6695000000,6702500000,6710000000,6717500000,6725000000,6732500000,6740000000,6747500000,6755000000,6762500000,6770000000,6777500000,6785000000,6792500000,6800000000,6807500000,6815000000,6822500000,6830000000,6837500000,6845000000,6852500000,6860000000,6867500000,6875000000,6882500000,6890000000,6897500000,6905000000,6912500000,6920000000,6927500000,6935000000,6942500000,6950000000,6957500000,6965000000,6972500000,6980000000,6987500000,6995000000,7002500000,7010000000,7017500000,7025000000,7032500000,7040000000,7047500000,7055000000,7062500000,7070000000,7077500000,7085000000,7092500000,7100000000,7107500000,7115000000,7122500000,7130000000,7137500000,7145000000,7152500000,7160000000,7167500000,7175000000,7182500000,7190000000,7197500000,7205000000,7212500000,7220000000,7227500000,7235000000,7242500000,7250000000,7257500000,7265000000,7272500000,7280000000,7287500000,7295000000,7302500000,7310000000,7317500000,7325000000,7332500000,7340000000,7347500000,7355000000,7362500000,7370000000,7377500000,7385000000,7392500000,7400000000,7407500000,7415000000,7422500000,7430000000,7437500000,7445000000,7452500000,7460000000,7467500000,7475000000,7482500000,7490000000,7497500000,7505000000,7512500000,7520000000,7527500000,7535000000,7542500000,7550000000,7557500000,7565000000,7572500000,7580000000,7587500000,7595000000,7602500000,7610000000,7617500000,7625000000,7632500000,7640000000,7647500000,7655000000,7662500000,7670000000,7677500000,7685000000,7692500000,7700000000,7707500000,7715000000,7722500000,7730000000,7737500000,7745000000,7752500000,7760000000,7767500000,7775000000,7782500000,7790000000,7797500000,7805000000,7812500000,7820000000,7827500000,7835000000,7842500000,7850000000,7857500000,7865000000,7872500000,7880000000,7887500000,7895000000,7902500000,7910000000,7917500000,7925000000,7932500000,7940000000,7947500000,7955000000,7962500000,7970000000,7977500000,7985000000,7992500000,8000000000,8007500000,8015000000,8022500000,8030000000,8037500000,8045000000,8052500000,8060000000,8067500000,8075000000,8082500000,8090000000,8097500000,8105000000,8112500000,8120000000,8127500000,8135000000,8142500000,8150000000,8157500000,8165000000,8172500000,8180000000,8187500000,8195000000,8202500000,8210000000,8217500000,8225000000,8232500000,8240000000,8247500000,8255000000,8262500000,8270000000,8277500000,8285000000,8292500000,8300000000,8307500000,8315000000,8322500000,8330000000,8337500000,8345000000,8352500000,8360000000,8367500000,8375000000,8382500000,8390000000,8397500000,8405000000,8412500000,8420000000,8427500000,8435000000,8442500000,8450000000,8457500000,8465000000,8472500000,8480000000,8487500000,8495000000,8502500000,8510000000,8517500000,8525000000,8532500000,8540000000,8547500000,8555000000,8562500000,8570000000,8577500000,8585000000,8592500000,8600000000,8607500000,8615000000,8622500000,8630000000,8637500000,8645000000,8652500000,8660000000,8667500000,8675000000,8682500000,8690000000,8697500000,8705000000,8712500000,8720000000,8727500000,8735000000,8742500000,8750000000,8757500000,8765000000,8772500000,8780000000,8787500000,8795000000,8802500000,8810000000,8817500000,8825000000,8832500000,8840000000,8847500000,8855000000,8862500000,8870000000,8877500000,8885000000,8892500000,8900000000,8907500000,8915000000,8922500000,8930000000,8937500000,8945000000,8952500000,8960000000,8967500000,8975000000,8982500000,8990000000,8997500000,9005000000,9012500000,9020000000,9027500000,9035000000,9042500000,9050000000,9057500000,9065000000,9072500000,9080000000,9087500000,9095000000,9102500000,9110000000,9117500000,9125000000,9132500000,9140000000,9147500000,9155000000,9162500000,9170000000,9177500000,9185000000,9192500000,9200000000,9207500000,9215000000,9222500000,9230000000,9237500000,9245000000,9252500000,9260000000,9267500000,9275000000,9282500000,9290000000,9297500000,9305000000,9312500000,9320000000,9327500000,9335000000,9342500000,9350000000,9357500000,9365000000,9372500000,9380000000,9387500000,9395000000,9402500000,9410000000,9417500000,9425000000,9432500000,9440000000,9447500000,9455000000,9462500000,9470000000,9477500000,9485000000,9492500000,9500000000,9507500000,9515000000,9522500000,9530000000,9537500000,9545000000,9552500000,9560000000,9567500000,9575000000,9582500000,9590000000,9597500000,9605000000,9612500000,9620000000,9627500000,9635000000,9642500000,9650000000,9657500000,9665000000,9672500000,9680000000,9687500000,9695000000,9702500000,9710000000,9717500000,9725000000,9732500000,9740000000,9747500000,9755000000,9762500000,9770000000,9777500000,9785000000,9792500000,9800000000,9807500000,9815000000,9822500000,9830000000,9837500000,9845000000,9852500000,9860000000,9867500000,9875000000,9882500000,9890000000,9897500000,9905000000,9912500000,9920000000,9927500000,9935000000,9942500000,9950000000,9957500000,9965000000,9972500000,9980000000,9987500000,9995000000,10002500000,10010000000,10017500000,10025000000,10032500000,10040000000,10047500000,10055000000,10062500000,10070000000,10077500000,10085000000,10092500000,10100000000,10107500000,10115000000,10122500000,10130000000,10137500000,10145000000,10152500000,10160000000,10167500000,10175000000,10182500000,10190000000,10197500000,10205000000,10212500000,10220000000,10227500000,10235000000,10242500000,10250000000,10257500000,10265000000,10272500000,10280000000,10287500000,10295000000,10302500000,10310000000,10317500000,10325000000,10332500000,10340000000,10347500000,10355000000,10362500000,10370000000,10377500000,10385000000,10392500000,10400000000,10407500000,10415000000,10422500000,10430000000,10437500000,10445000000,10452500000,10460000000,10467500000,10475000000,10482500000,10490000000,10497500000,10505000000,10512500000,10520000000,10527500000,10535000000,10542500000,10550000000,10557500000,10565000000,10572500000,10580000000,10587500000,10595000000,10602500000,10610000000,10617500000,10625000000,10632500000,10640000000,10647500000,10655000000,10662500000,10670000000,10677500000,10685000000,10692500000,10700000000,10707500000,10715000000,10722500000,10730000000,10737500000,10745000000,10752500000,10760000000,10767500000,10775000000,10782500000,10790000000,10797500000,10805000000,10812500000,10820000000,10827500000,10835000000,10842500000,10850000000,10857500000,10865000000,10872500000,10880000000,10887500000,10895000000,10902500000,10910000000,10917500000,10925000000,10932500000,10940000000,10947500000,10955000000,10962500000,10970000000,10977500000,10985000000,10992500000,11000000000,11007500000,11015000000,11022500000,11030000000,11037500000,11045000000,11052500000,11060000000,11067500000,11075000000,11082500000,11090000000,11097500000,11105000000,11112500000,11120000000,11127500000,11135000000,11142500000,11150000000,11157500000,11165000000,11172500000,11180000000,11187500000,11195000000,11202500000,11210000000,11217500000,11225000000,11232500000,11240000000,11247500000,11255000000,11262500000,11270000000,11277500000,11285000000,11292500000,11300000000,11307500000,11315000000,11322500000,11330000000,11337500000,11345000000,11352500000,11360000000,11367500000,11375000000,11382500000,11390000000,11397500000,11405000000,11412500000,11420000000,11427500000,11435000000,11442500000,11450000000,11457500000,11465000000,11472500000,11480000000,11487500000,11495000000,11502500000,11510000000,11517500000,11525000000,11532500000,11540000000,11547500000,11555000000,11562500000,11570000000,11577500000,11585000000,11592500000,11600000000,11607500000,11615000000,11622500000,11630000000,11637500000,11645000000,11652500000,11660000000,11667500000,11675000000,11682500000,11690000000,11697500000,11705000000,11712500000,11720000000,11727500000,11735000000,11742500000,11750000000,11757500000,11765000000,11772500000,11780000000,11787500000,11795000000,11802500000,11810000000,11817500000,11825000000,11832500000,11840000000,11847500000,11855000000,11862500000,11870000000,11877500000,11885000000,11892500000,11900000000,11907500000,11915000000,11922500000,11930000000,11937500000,11945000000,11952500000,11960000000,11967500000,11975000000,11982500000,11990000000,11997500000,12005000000,12012500000,12020000000,12027500000,12035000000,12042500000,12050000000,12057500000,12065000000,12072500000,12080000000,12087500000,12095000000,12102500000,12110000000,12117500000,12125000000,12132500000,12140000000,12147500000,12155000000,12162500000,12170000000,12177500000,12185000000,12192500000,12200000000,12207500000,12215000000,12222500000,12230000000,12237500000,12245000000,12252500000,12260000000,12267500000,12275000000,12282500000,12290000000,12297500000,12305000000,12312500000,12320000000,12327500000,12335000000,12342500000,12350000000,12357500000,12365000000,12372500000,12380000000,12387500000,12395000000,12402500000,12410000000,12417500000,12425000000,12432500000,12440000000,12447500000,12455000000,12462500000,12470000000,12477500000,12485000000,12492500000,12500000000,12507500000,12515000000,12522500000,12530000000,12537500000,12545000000,12552500000,12560000000,12567500000,12575000000,12582500000,12590000000,12597500000,12605000000,12612500000,12620000000,12627500000,12635000000,12642500000,12650000000,12657500000,12665000000,12672500000,12680000000,12687500000,12695000000,12702500000,12710000000,12717500000,12725000000,12732500000,12740000000,12747500000,12755000000,12762500000,12770000000,12777500000,12785000000,12792500000,12800000000,12807500000,12815000000,12822500000,12830000000,12837500000,12845000000,12852500000,12860000000,12867500000,12875000000,12882500000,12890000000,12897500000,12905000000,12912500000,12920000000,12927500000,12935000000,12942500000,12950000000,12957500000,12965000000,12972500000,12980000000,12987500000,12995000000,13002500000,13010000000,13017500000,13025000000,13032500000,13040000000,13047500000,13055000000,13062500000,13070000000,13077500000,13085000000,13092500000,13100000000,13107500000,13115000000,13122500000,13130000000,13137500000,13145000000,13152500000,13160000000,13167500000,13175000000,13182500000,13190000000,13197500000,13205000000,13212500000,13220000000,13227500000,13235000000,13242500000,13250000000,13257500000,13265000000,13272500000,13280000000,13287500000,13295000000,13302500000,13310000000,13317500000,13325000000,13332500000,13340000000,13347500000,13355000000,13362500000,13370000000,13377500000,13385000000,13392500000,13400000000,13407500000,13415000000,13422500000,13430000000,13437500000,13445000000,13452500000,13460000000,13467500000,13475000000,13482500000,13490000000,13497500000,13505000000,13512500000,13520000000,13527500000,13535000000,13542500000,13550000000,13557500000,13565000000,13572500000,13580000000,13587500000,13595000000,13602500000,13610000000,13617500000,13625000000,13632500000,13640000000,13647500000,13655000000,13662500000,13670000000,13677500000,13685000000,13692500000,13700000000,13707500000,13715000000,13722500000,13730000000,13737500000,13745000000,13752500000,13760000000,13767500000,13775000000,13782500000,13790000000,13797500000,13805000000,13812500000,13820000000,13827500000,13835000000,13842500000,13850000000,13857500000,13865000000,13872500000,13880000000,13887500000,13895000000,13902500000,13910000000,13917500000,13925000000,13932500000,13940000000,13947500000,13955000000,13962500000,13970000000,13977500000,13985000000,13992500000,14000000000,14000000000
